"sample_date","nhs_name","variant","count","total","sample_date_num","prop"
2020-09-05,"South West","B.1.1",0,1,18510,0
2020-09-06,"South West","B.1.1",0,1,18511,0
2020-09-07,"South West","B.1.1",0,21,18512,0
2020-09-08,"South West","B.1.1",0,6,18513,0
2020-09-09,"South West","B.1.1",0,21,18514,0
2020-09-10,"South West","B.1.1",0,34,18515,0
2020-09-11,"South West","B.1.1",0,5,18516,0
2020-09-12,"South West","B.1.1",0,9,18517,0
2020-09-13,"South West","B.1.1",0,10,18518,0
2020-09-14,"South West","B.1.1",0,2,18519,0
2020-09-15,"South West","B.1.1",0,1,18520,0
2020-09-16,"South West","B.1.1",0,5,18521,0
2020-09-17,"South West","B.1.1",0,6,18522,0
2020-09-18,"South West","B.1.1",1,19,18523,0.0526315789473684
2020-09-19,"South West","B.1.1",0,18,18524,0
2020-09-20,"South West","B.1.1",1,46,18525,0.0217391304347826
2020-09-21,"South West","B.1.1",1,24,18526,0.0416666666666667
2020-09-22,"South West","B.1.1",0,6,18527,0
2020-09-23,"South West","B.1.1",0,24,18528,0
2020-09-24,"South West","B.1.1",1,53,18529,0.0188679245283019
2020-09-25,"South West","B.1.1",0,30,18530,0
2020-09-26,"South West","B.1.1",0,3,18531,0
2020-09-27,"South West","B.1.1",0,7,18532,0
2020-09-28,"South West","B.1.1",0,8,18533,0
2020-09-29,"South West","B.1.1",0,11,18534,0
2020-09-30,"South West","B.1.1",0,35,18535,0
2020-10-01,"South West","B.1.1",1,30,18536,0.0333333333333333
2020-10-02,"South West","B.1.1",0,5,18537,0
2020-10-03,"South West","B.1.1",2,77,18538,0.025974025974026
2020-10-04,"South West","B.1.1",0,10,18539,0
2020-10-05,"South West","B.1.1",0,70,18540,0
2020-10-06,"South West","B.1.1",0,97,18541,0
2020-10-07,"South West","B.1.1",1,14,18542,0.0714285714285714
2020-10-08,"South West","B.1.1",0,28,18543,0
2020-10-09,"South West","B.1.1",0,38,18544,0
2020-10-10,"South West","B.1.1",0,39,18545,0
2020-10-11,"South West","B.1.1",1,69,18546,0.0144927536231884
2020-10-12,"South West","B.1.1",0,26,18547,0
2020-10-13,"South West","B.1.1",0,6,18548,0
2020-10-14,"South West","B.1.1",0,4,18549,0
2020-10-15,"South West","B.1.1",0,13,18550,0
2020-10-16,"South West","B.1.1",0,13,18551,0
2020-10-17,"South West","B.1.1",0,5,18552,0
2020-10-18,"South West","B.1.1",0,2,18553,0
2020-10-19,"South West","B.1.1",0,4,18554,0
2020-10-20,"South West","B.1.1",0,12,18555,0
2020-10-21,"South West","B.1.1",0,54,18556,0
2020-10-22,"South West","B.1.1",0,57,18557,0
2020-10-23,"South West","B.1.1",0,10,18558,0
2020-10-24,"South West","B.1.1",0,119,18559,0
2020-10-25,"South West","B.1.1",0,11,18560,0
2020-10-26,"South West","B.1.1",0,51,18561,0
2020-10-27,"South West","B.1.1",0,23,18562,0
2020-10-28,"South West","B.1.1",0,7,18563,0
2020-10-29,"South West","B.1.1",0,22,18564,0
2020-10-30,"South West","B.1.1",0,9,18565,0
2020-10-31,"South West","B.1.1",0,13,18566,0
2020-11-01,"South West","B.1.1",2,59,18567,0.0338983050847458
2020-11-02,"South West","B.1.1",1,78,18568,0.0128205128205128
2020-11-03,"South West","B.1.1",0,24,18569,0
2020-11-04,"South West","B.1.1",0,20,18570,0
2020-11-05,"South West","B.1.1",0,6,18571,0
2020-11-06,"South West","B.1.1",0,14,18572,0
2020-11-07,"South West","B.1.1",1,24,18573,0.0416666666666667
2020-11-08,"South West","B.1.1",1,24,18574,0.0416666666666667
2020-11-09,"South West","B.1.1",1,35,18575,0.0285714285714286
2020-11-10,"South West","B.1.1",0,42,18576,0
2020-11-11,"South West","B.1.1",0,23,18577,0
2020-11-12,"South West","B.1.1",0,104,18578,0
2020-11-13,"South West","B.1.1",0,9,18579,0
2020-11-14,"South West","B.1.1",0,125,18580,0
2020-11-15,"South West","B.1.1",0,1,18581,0
2020-11-16,"South West","B.1.1",0,2,18582,0
2020-11-17,"South West","B.1.1",0,6,18583,0
2020-11-18,"South West","B.1.1",0,34,18584,0
2020-11-19,"South West","B.1.1",0,11,18585,0
2020-11-20,"South West","B.1.1",1,48,18586,0.0208333333333333
2020-11-21,"South West","B.1.1",0,8,18587,0
2020-11-22,"South West","B.1.1",1,47,18588,0.0212765957446809
2020-11-23,"South West","B.1.1",0,8,18589,0
2020-11-26,"South West","B.1.1",0,2,18592,0
2020-11-27,"South West","B.1.1",0,1,18593,0
2020-11-28,"South West","B.1.1",0,2,18594,0
2020-11-30,"South West","B.1.1",0,1,18596,0
2020-12-01,"South West","B.1.1",0,3,18597,0
2020-12-02,"South West","B.1.1",0,16,18598,0
2020-12-03,"South West","B.1.1",0,15,18599,0
2020-12-04,"South West","B.1.1",0,22,18600,0
2020-12-05,"South West","B.1.1",0,11,18601,0
2020-12-06,"South West","B.1.1",0,11,18602,0
2020-12-07,"South West","B.1.1",1,9,18603,0.111111111111111
2020-12-08,"South West","B.1.1",0,13,18604,0
2020-12-09,"South West","B.1.1",0,13,18605,0
2020-12-10,"South West","B.1.1",1,48,18606,0.0208333333333333
2020-12-11,"South West","B.1.1",0,7,18607,0
2020-12-12,"South West","B.1.1",1,14,18608,0.0714285714285714
2020-12-13,"South West","B.1.1",0,23,18609,0
2020-12-14,"South West","B.1.1",0,41,18610,0
2020-12-15,"South West","B.1.1",0,28,18611,0
2020-12-16,"South West","B.1.1",0,55,18612,0
2020-12-17,"South West","B.1.1",1,80,18613,0.0125
2020-12-18,"South West","B.1.1",1,71,18614,0.0140845070422535
2020-12-19,"South West","B.1.1",0,34,18615,0
2020-12-20,"South West","B.1.1",0,58,18616,0
2020-12-21,"South West","B.1.1",0,78,18617,0
2020-12-22,"South West","B.1.1",0,33,18618,0
2020-12-23,"South West","B.1.1",0,12,18619,0
2020-12-24,"South West","B.1.1",0,47,18620,0
2020-12-25,"South West","B.1.1",0,4,18621,0
2020-12-26,"South West","B.1.1",0,16,18622,0
2020-12-27,"South West","B.1.1",0,56,18623,0
2020-12-28,"South West","B.1.1",0,24,18624,0
2020-12-29,"South West","B.1.1",0,26,18625,0
2020-12-30,"South West","B.1.1",0,19,18626,0
2020-12-31,"South West","B.1.1",0,6,18627,0
2020-03-01,"Midlands","B.1.1",0,1,18322,0
2020-03-02,"Midlands","B.1.1",2,3,18323,0.666666666666667
2020-03-03,"Midlands","B.1.1",1,6,18324,0.166666666666667
2020-03-04,"Midlands","B.1.1",1,4,18325,0.25
2020-03-05,"Midlands","B.1.1",0,5,18326,0
2020-03-06,"Midlands","B.1.1",2,7,18327,0.285714285714286
2020-03-07,"Midlands","B.1.1",2,6,18328,0.333333333333333
2020-03-08,"Midlands","B.1.1",0,3,18329,0
2020-03-09,"Midlands","B.1.1",0,2,18330,0
2020-03-10,"Midlands","B.1.1",1,7,18331,0.142857142857143
2020-03-11,"Midlands","B.1.1",4,20,18332,0.2
2020-03-12,"Midlands","B.1.1",7,27,18333,0.259259259259259
2020-03-13,"Midlands","B.1.1",2,8,18334,0.25
2020-03-14,"Midlands","B.1.1",0,8,18335,0
2020-03-15,"Midlands","B.1.1",0,7,18336,0
2020-03-16,"Midlands","B.1.1",0,6,18337,0
2020-03-17,"Midlands","B.1.1",1,10,18338,0.1
2020-03-18,"Midlands","B.1.1",0,12,18339,0
2020-03-19,"Midlands","B.1.1",2,12,18340,0.166666666666667
2020-03-20,"Midlands","B.1.1",0,12,18341,0
2020-03-21,"Midlands","B.1.1",1,27,18342,0.037037037037037
2020-03-22,"Midlands","B.1.1",0,17,18343,0
2020-03-23,"Midlands","B.1.1",1,24,18344,0.0416666666666667
2020-03-24,"Midlands","B.1.1",2,36,18345,0.0555555555555556
2020-03-25,"Midlands","B.1.1",2,24,18346,0.0833333333333333
2020-03-26,"Midlands","B.1.1",2,12,18347,0.166666666666667
2020-03-27,"Midlands","B.1.1",1,11,18348,0.0909090909090909
2020-03-28,"Midlands","B.1.1",6,38,18349,0.157894736842105
2020-03-29,"Midlands","B.1.1",4,28,18350,0.142857142857143
2020-03-30,"Midlands","B.1.1",4,34,18351,0.117647058823529
2020-03-31,"Midlands","B.1.1",1,13,18352,0.0769230769230769
2020-04-01,"Midlands","B.1.1",3,21,18353,0.142857142857143
2020-04-02,"Midlands","B.1.1",4,26,18354,0.153846153846154
2020-04-03,"Midlands","B.1.1",7,34,18355,0.205882352941176
2020-04-04,"Midlands","B.1.1",4,18,18356,0.222222222222222
2020-04-05,"Midlands","B.1.1",3,21,18357,0.142857142857143
2020-04-06,"Midlands","B.1.1",2,10,18358,0.2
2020-04-07,"Midlands","B.1.1",5,36,18359,0.138888888888889
2020-04-08,"Midlands","B.1.1",4,26,18360,0.153846153846154
2020-04-09,"Midlands","B.1.1",3,19,18361,0.157894736842105
2020-04-10,"Midlands","B.1.1",4,17,18362,0.235294117647059
2020-04-11,"Midlands","B.1.1",2,24,18363,0.0833333333333333
2020-04-12,"Midlands","B.1.1",4,15,18364,0.266666666666667
2020-04-13,"Midlands","B.1.1",6,21,18365,0.285714285714286
2020-04-14,"Midlands","B.1.1",7,19,18366,0.368421052631579
2020-04-15,"Midlands","B.1.1",5,17,18367,0.294117647058824
2020-04-16,"Midlands","B.1.1",8,33,18368,0.242424242424242
2020-04-17,"Midlands","B.1.1",7,24,18369,0.291666666666667
2020-04-18,"Midlands","B.1.1",0,11,18370,0
2020-04-19,"Midlands","B.1.1",4,14,18371,0.285714285714286
2020-04-20,"Midlands","B.1.1",2,18,18372,0.111111111111111
2020-04-21,"Midlands","B.1.1",3,14,18373,0.214285714285714
2020-04-22,"Midlands","B.1.1",5,26,18374,0.192307692307692
2020-04-23,"Midlands","B.1.1",13,37,18375,0.351351351351351
2020-04-24,"Midlands","B.1.1",9,20,18376,0.45
2020-04-25,"Midlands","B.1.1",6,14,18377,0.428571428571429
2020-04-26,"Midlands","B.1.1",7,18,18378,0.388888888888889
2020-04-27,"Midlands","B.1.1",5,19,18379,0.263157894736842
2020-04-28,"Midlands","B.1.1",6,27,18380,0.222222222222222
2020-04-29,"Midlands","B.1.1",13,48,18381,0.270833333333333
2020-04-30,"Midlands","B.1.1",4,30,18382,0.133333333333333
2020-05-01,"Midlands","B.1.1",6,28,18383,0.214285714285714
2020-05-02,"Midlands","B.1.1",7,22,18384,0.318181818181818
2020-05-03,"Midlands","B.1.1",9,20,18385,0.45
2020-05-04,"Midlands","B.1.1",7,28,18386,0.25
2020-05-05,"Midlands","B.1.1",16,44,18387,0.363636363636364
2020-05-06,"Midlands","B.1.1",9,24,18388,0.375
2020-05-07,"Midlands","B.1.1",3,9,18389,0.333333333333333
2020-05-08,"Midlands","B.1.1",9,21,18390,0.428571428571429
2020-05-09,"Midlands","B.1.1",6,12,18391,0.5
2020-05-10,"Midlands","B.1.1",0,7,18392,0
2020-05-11,"Midlands","B.1.1",4,18,18393,0.222222222222222
2020-05-12,"Midlands","B.1.1",6,12,18394,0.5
2020-05-13,"Midlands","B.1.1",6,13,18395,0.461538461538462
2020-05-14,"Midlands","B.1.1",4,11,18396,0.363636363636364
2020-05-15,"Midlands","B.1.1",5,15,18397,0.333333333333333
2020-05-16,"Midlands","B.1.1",2,13,18398,0.153846153846154
2020-05-17,"Midlands","B.1.1",0,4,18399,0
2020-05-18,"Midlands","B.1.1",9,26,18400,0.346153846153846
2020-05-19,"Midlands","B.1.1",10,28,18401,0.357142857142857
2020-05-20,"Midlands","B.1.1",6,22,18402,0.272727272727273
2020-05-21,"Midlands","B.1.1",3,24,18403,0.125
2020-05-22,"Midlands","B.1.1",4,24,18404,0.166666666666667
2020-05-23,"Midlands","B.1.1",0,7,18405,0
2020-05-24,"Midlands","B.1.1",3,20,18406,0.15
2020-05-25,"Midlands","B.1.1",13,26,18407,0.5
2020-05-26,"Midlands","B.1.1",13,34,18408,0.382352941176471
2020-05-27,"Midlands","B.1.1",12,34,18409,0.352941176470588
2020-05-28,"Midlands","B.1.1",1,14,18410,0.0714285714285714
2020-05-29,"Midlands","B.1.1",0,10,18411,0
2020-05-30,"Midlands","B.1.1",1,22,18412,0.0454545454545455
2020-05-31,"Midlands","B.1.1",2,14,18413,0.142857142857143
2020-06-01,"Midlands","B.1.1",4,22,18414,0.181818181818182
2020-06-02,"Midlands","B.1.1",6,40,18415,0.15
2020-06-03,"Midlands","B.1.1",8,23,18416,0.347826086956522
2020-06-04,"Midlands","B.1.1",4,27,18417,0.148148148148148
2020-06-05,"Midlands","B.1.1",2,17,18418,0.117647058823529
2020-06-06,"Midlands","B.1.1",4,19,18419,0.210526315789474
2020-06-07,"Midlands","B.1.1",23,83,18420,0.27710843373494
2020-06-08,"Midlands","B.1.1",18,103,18421,0.174757281553398
2020-06-09,"Midlands","B.1.1",20,99,18422,0.202020202020202
2020-06-10,"Midlands","B.1.1",23,86,18423,0.267441860465116
2020-06-11,"Midlands","B.1.1",30,141,18424,0.212765957446809
2020-06-12,"Midlands","B.1.1",18,115,18425,0.156521739130435
2020-06-13,"Midlands","B.1.1",8,84,18426,0.0952380952380952
2020-06-14,"Midlands","B.1.1",23,84,18427,0.273809523809524
2020-06-15,"Midlands","B.1.1",15,100,18428,0.15
2020-06-16,"Midlands","B.1.1",15,115,18429,0.130434782608696
2020-06-17,"Midlands","B.1.1",18,115,18430,0.156521739130435
2020-06-18,"Midlands","B.1.1",10,53,18431,0.188679245283019
2020-06-19,"Midlands","B.1.1",16,80,18432,0.2
2020-06-20,"Midlands","B.1.1",8,53,18433,0.150943396226415
2020-06-21,"Midlands","B.1.1",10,44,18434,0.227272727272727
2020-06-22,"Midlands","B.1.1",13,47,18435,0.276595744680851
2020-06-23,"Midlands","B.1.1",18,74,18436,0.243243243243243
2020-06-24,"Midlands","B.1.1",24,92,18437,0.260869565217391
2020-06-25,"Midlands","B.1.1",23,55,18438,0.418181818181818
2020-06-26,"Midlands","B.1.1",2,15,18439,0.133333333333333
2020-06-27,"Midlands","B.1.1",3,6,18440,0.5
2020-06-28,"Midlands","B.1.1",1,2,18441,0.5
2020-06-29,"Midlands","B.1.1",12,42,18442,0.285714285714286
2020-06-30,"Midlands","B.1.1",10,55,18443,0.181818181818182
2020-07-01,"Midlands","B.1.1",21,71,18444,0.295774647887324
2020-07-02,"Midlands","B.1.1",19,85,18445,0.223529411764706
2020-07-03,"Midlands","B.1.1",16,64,18446,0.25
2020-07-04,"Midlands","B.1.1",7,32,18447,0.21875
2020-07-05,"Midlands","B.1.1",3,17,18448,0.176470588235294
2020-07-06,"Midlands","B.1.1",5,14,18449,0.357142857142857
2020-07-07,"Midlands","B.1.1",0,2,18450,0
2020-07-08,"Midlands","B.1.1",0,3,18451,0
2020-07-09,"Midlands","B.1.1",0,3,18452,0
2020-07-10,"Midlands","B.1.1",3,6,18453,0.5
2020-07-11,"Midlands","B.1.1",1,16,18454,0.0625
2020-07-12,"Midlands","B.1.1",2,7,18455,0.285714285714286
2020-07-13,"Midlands","B.1.1",19,29,18456,0.655172413793103
2020-07-14,"Midlands","B.1.1",15,35,18457,0.428571428571429
2020-07-15,"Midlands","B.1.1",11,69,18458,0.159420289855072
2020-07-16,"Midlands","B.1.1",2,39,18459,0.0512820512820513
2020-07-17,"Midlands","B.1.1",5,43,18460,0.116279069767442
2020-07-18,"Midlands","B.1.1",1,20,18461,0.05
2020-07-19,"Midlands","B.1.1",3,11,18462,0.272727272727273
2020-07-20,"Midlands","B.1.1",0,18,18463,0
2020-07-21,"Midlands","B.1.1",1,13,18464,0.0769230769230769
2020-07-22,"Midlands","B.1.1",5,18,18465,0.277777777777778
2020-07-23,"Midlands","B.1.1",6,20,18466,0.3
2020-07-24,"Midlands","B.1.1",1,27,18467,0.037037037037037
2020-07-25,"Midlands","B.1.1",1,15,18468,0.0666666666666667
2020-07-26,"Midlands","B.1.1",0,5,18469,0
2020-07-27,"Midlands","B.1.1",1,17,18470,0.0588235294117647
2020-07-28,"Midlands","B.1.1",0,13,18471,0
2020-07-29,"Midlands","B.1.1",0,1,18472,0
2020-07-30,"Midlands","B.1.1",3,13,18473,0.230769230769231
2020-07-31,"Midlands","B.1.1",2,7,18474,0.285714285714286
2020-08-01,"Midlands","B.1.1",0,11,18475,0
2020-08-02,"Midlands","B.1.1",0,14,18476,0
2020-08-03,"Midlands","B.1.1",0,21,18477,0
2020-08-04,"Midlands","B.1.1",1,9,18478,0.111111111111111
2020-08-05,"Midlands","B.1.1",1,23,18479,0.0434782608695652
2020-08-06,"Midlands","B.1.1",1,32,18480,0.03125
2020-08-07,"Midlands","B.1.1",2,27,18481,0.0740740740740741
2020-08-08,"Midlands","B.1.1",0,23,18482,0
2020-08-09,"Midlands","B.1.1",8,54,18483,0.148148148148148
2020-08-10,"Midlands","B.1.1",3,42,18484,0.0714285714285714
2020-08-11,"Midlands","B.1.1",1,28,18485,0.0357142857142857
2020-08-12,"Midlands","B.1.1",1,31,18486,0.032258064516129
2020-08-13,"Midlands","B.1.1",0,21,18487,0
2020-08-14,"Midlands","B.1.1",1,15,18488,0.0666666666666667
2020-08-15,"Midlands","B.1.1",0,8,18489,0
2020-08-16,"Midlands","B.1.1",0,8,18490,0
2020-08-17,"Midlands","B.1.1",0,28,18491,0
2020-08-18,"Midlands","B.1.1",0,10,18492,0
2020-08-19,"Midlands","B.1.1",1,21,18493,0.0476190476190476
2020-08-20,"Midlands","B.1.1",0,27,18494,0
2020-08-21,"Midlands","B.1.1",0,23,18495,0
2020-08-22,"Midlands","B.1.1",0,1,18496,0
2020-08-23,"Midlands","B.1.1",0,4,18497,0
2020-08-24,"Midlands","B.1.1",0,21,18498,0
2020-08-25,"Midlands","B.1.1",1,26,18499,0.0384615384615385
2020-08-26,"Midlands","B.1.1",1,32,18500,0.03125
2020-08-27,"Midlands","B.1.1",1,14,18501,0.0714285714285714
2020-08-28,"Midlands","B.1.1",1,38,18502,0.0263157894736842
2020-08-29,"Midlands","B.1.1",0,11,18503,0
2020-08-30,"Midlands","B.1.1",0,9,18504,0
2020-08-31,"Midlands","B.1.1",0,59,18505,0
2020-09-01,"Midlands","B.1.1",0,41,18506,0
2020-09-02,"Midlands","B.1.1",1,22,18507,0.0454545454545455
2020-09-03,"Midlands","B.1.1",0,38,18508,0
2020-09-04,"Midlands","B.1.1",2,50,18509,0.04
2020-09-05,"Midlands","B.1.1",0,8,18510,0
2020-09-06,"Midlands","B.1.1",0,3,18511,0
2020-09-07,"Midlands","B.1.1",4,69,18512,0.0579710144927536
2020-09-08,"Midlands","B.1.1",0,14,18513,0
2020-09-09,"Midlands","B.1.1",3,120,18514,0.025
2020-09-10,"Midlands","B.1.1",4,174,18515,0.0229885057471264
2020-09-11,"Midlands","B.1.1",3,68,18516,0.0441176470588235
2020-09-12,"Midlands","B.1.1",1,4,18517,0.25
2020-09-13,"Midlands","B.1.1",0,10,18518,0
2020-09-14,"Midlands","B.1.1",0,21,18519,0
2020-09-15,"Midlands","B.1.1",4,28,18520,0.142857142857143
2020-09-16,"Midlands","B.1.1",2,184,18521,0.0108695652173913
2020-09-17,"Midlands","B.1.1",0,19,18522,0
2020-09-18,"Midlands","B.1.1",0,125,18523,0
2020-09-19,"Midlands","B.1.1",2,36,18524,0.0555555555555556
2020-09-20,"Midlands","B.1.1",0,11,18525,0
2020-09-21,"Midlands","B.1.1",3,353,18526,0.0084985835694051
2020-09-22,"Midlands","B.1.1",0,30,18527,0
2020-09-23,"Midlands","B.1.1",1,36,18528,0.0277777777777778
2020-09-24,"Midlands","B.1.1",2,236,18529,0.00847457627118644
2020-09-25,"Midlands","B.1.1",3,83,18530,0.036144578313253
2020-09-26,"Midlands","B.1.1",0,24,18531,0
2020-09-27,"Midlands","B.1.1",0,22,18532,0
2020-09-28,"Midlands","B.1.1",2,26,18533,0.0769230769230769
2020-09-29,"Midlands","B.1.1",1,49,18534,0.0204081632653061
2020-09-30,"Midlands","B.1.1",1,60,18535,0.0166666666666667
2020-10-01,"Midlands","B.1.1",0,113,18536,0
2020-10-02,"Midlands","B.1.1",0,37,18537,0
2020-10-03,"Midlands","B.1.1",0,40,18538,0
2020-10-04,"Midlands","B.1.1",0,37,18539,0
2020-10-05,"Midlands","B.1.1",0,255,18540,0
2020-10-06,"Midlands","B.1.1",0,141,18541,0
2020-10-07,"Midlands","B.1.1",2,163,18542,0.0122699386503067
2020-10-08,"Midlands","B.1.1",0,61,18543,0
2020-10-09,"Midlands","B.1.1",3,110,18544,0.0272727272727273
2020-10-10,"Midlands","B.1.1",0,37,18545,0
2020-10-11,"Midlands","B.1.1",0,51,18546,0
2020-10-12,"Midlands","B.1.1",0,210,18547,0
2020-10-13,"Midlands","B.1.1",0,27,18548,0
2020-10-14,"Midlands","B.1.1",2,86,18549,0.0232558139534884
2020-10-15,"Midlands","B.1.1",0,149,18550,0
2020-10-16,"Midlands","B.1.1",0,69,18551,0
2020-10-17,"Midlands","B.1.1",0,65,18552,0
2020-10-18,"Midlands","B.1.1",0,9,18553,0
2020-10-19,"Midlands","B.1.1",0,107,18554,0
2020-10-20,"Midlands","B.1.1",3,108,18555,0.0277777777777778
2020-10-21,"Midlands","B.1.1",4,211,18556,0.018957345971564
2020-10-22,"Midlands","B.1.1",1,242,18557,0.00413223140495868
2020-10-23,"Midlands","B.1.1",2,84,18558,0.0238095238095238
2020-10-24,"Midlands","B.1.1",0,57,18559,0
2020-10-25,"Midlands","B.1.1",0,35,18560,0
2020-10-26,"Midlands","B.1.1",0,235,18561,0
2020-10-27,"Midlands","B.1.1",0,34,18562,0
2020-10-28,"Midlands","B.1.1",0,43,18563,0
2020-10-29,"Midlands","B.1.1",0,272,18564,0
2020-10-30,"Midlands","B.1.1",0,167,18565,0
2020-10-31,"Midlands","B.1.1",0,37,18566,0
2020-11-01,"Midlands","B.1.1",0,212,18567,0
2020-11-02,"Midlands","B.1.1",1,217,18568,0.00460829493087558
2020-11-03,"Midlands","B.1.1",0,52,18569,0
2020-11-04,"Midlands","B.1.1",0,192,18570,0
2020-11-05,"Midlands","B.1.1",2,357,18571,0.00560224089635854
2020-11-06,"Midlands","B.1.1",2,146,18572,0.0136986301369863
2020-11-07,"Midlands","B.1.1",0,38,18573,0
2020-11-08,"Midlands","B.1.1",0,309,18574,0
2020-11-09,"Midlands","B.1.1",0,177,18575,0
